Especie,LON,LAT
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.4233,19.2249
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.505555,19.295
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.725,19.225
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.373611,19.189444
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.523338,19.111673
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.508333,19.291667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.409444,19.535278
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.575,19.175
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.5029,19.233
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.9707,19.6338
Ambystoma_lermaense,-99.50139,19.18556
Ambystoma_lermaense,-99.50139,19.18556
Ambystoma_lermaense,-99.50139,19.18556
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.4988,19.1987
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.507222,19.209444
Ambystoma_lermaense,-99.409444,19.535278
Ambystoma_lermaense,-99.507222,19.209444
Ambystoma_lermaense,-99.507222,19.209444
Ambystoma_lermaense,-99.507222,19.209444
Ambystoma_lermaense,-99.507222,19.209444
Ambystoma_lermaense,-99.507222,19.209444
Ambystoma_lermaense,-99.507222,19.209444
Ambystoma_lermaense,-99.507222,19.209444
Ambystoma_lermaense,-99.507222,19.209444
Ambystoma_lermaense,-99.507222,19.209444
Ambystoma_lermaense,-99.480301,19.2729
Ambystoma_lermaense,-99.387222,19.313889
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.467778,19.317778
Ambystoma_lermaense,-99.5,19.2
Ambystoma_lermaense,-99.507222,19.209444
Ambystoma_lermaense,-99.47611,19.31111
Ambystoma_lermaense,-99.47611,19.31111
Ambystoma_lermaense,-99.48,19.311667
Ambystoma_lermaense,-99.5,19.1575
Ambystoma_lermaense,-99.5,19.1575
Ambystoma_lermaense,-99.5,19.1575
Ambystoma_lermaense,-99.524444,19.291667
Ambystoma_lermaense,-99.52,19.29
Ambystoma_lermaense,-99.52,19.29
Ambystoma_lermaense,-99.393889,19.241944
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.512299,19.285299
Ambystoma_lermaense,-99.512299,19.285299
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.512299,19.285299
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.518611,19.119722
Ambystoma_lermaense,-99.518611,19.119722
Ambystoma_lermaense,-99.524803,19.1117
Ambystoma_lermaense,-99.518611,19.119722
Ambystoma_lermaense,-99.524803,19.1117
Ambystoma_lermaense,-99.518611,19.119722
Ambystoma_lermaense,-99.518611,19.119722
Ambystoma_lermaense,-99.524803,19.1117
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.421667,19.119722
Ambystoma_lermaense,-99.421667,19.119722
Ambystoma_lermaense,-99.421667,19.119722
Ambystoma_lermaense,-99.421667,19.119722
Ambystoma_lermaense,-99.421667,19.119722
Ambystoma_lermaense,-99.421667,19.119722
Ambystoma_lermaense,-99.421667,19.119722
Ambystoma_lermaense,-99.421667,19.119722
Ambystoma_lermaense,-99.421667,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.736099,19.873301
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-100.2631,19.261999
Ambystoma_lermaense,-100.2631,19.261999
Ambystoma_lermaense,-99.417778,19.189444
Ambystoma_lermaense,-99.417778,19.189444
Ambystoma_lermaense,-99.417778,19.189444
Ambystoma_lermaense,-99.417778,19.189444
Ambystoma_lermaense,-99.417778,19.189444
Ambystoma_lermaense,-99.417778,19.189444
Ambystoma_lermaense,-99.417778,19.189444
Ambystoma_lermaense,-99.417778,19.189444
Ambystoma_lermaense,-99.417778,19.189444
Ambystoma_lermaense,-99.417778,19.189444
Ambystoma_lermaense,-99.525556,19.119722
Ambystoma_lermaense,-99.52,19.11
Ambystoma_lermaense,-99.763333,19.167778
Ambystoma_lermaense,-99.85,19.19
Ambystoma_lermaense,-99.5812242,19.1467408
Ambystoma_lermaense,-99.503889,19.113889
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.496667,19.288889
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-99.525,19.119444
Ambystoma_lermaense,-102.766602,20.216601
Ambystoma_lermaense,-99.489444,19.258889
Ambystoma_lermaense,-99.489444,19.258889
Ambystoma_lermaense,-99.489444,19.258889
Ambystoma_lermaense,-102.766602,20.216601
Ambystoma_lermaense,-102.766602,20.216601
Ambystoma_lermaense,-99.489444,19.258889
Ambystoma_lermaense,-102.766602,20.216601
Ambystoma_lermaense,-99.489444,19.258889
Ambystoma_lermaense,-99.489444,19.258889
Ambystoma_lermaense,-102.766602,20.216601
Ambystoma_lermaense,-102.766602,20.216601
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.52,19.29
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.505555,19.295
Ambystoma_lermaense,-99.505555,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.489444,19.258889
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.489444,19.258889
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505555,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.491667,19.283333
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.5056679,19.295623
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.5056679,19.295623
Ambystoma_lermaense,-98.660092,19.2956256
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.491667,19.283333
Ambystoma_lermaense,-99.491667,19.283333
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.491667,19.283333
Ambystoma_lermaense,-99.491667,19.283333
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.5167821,19.2839535
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-98.7887056,19.1650754
Ambystoma_lermaense,-99.512056,19.2853455
Ambystoma_lermaense,-99.512056,19.2853455
Ambystoma_lermaense,-99.512056,19.2853455
Ambystoma_lermaense,-99.512056,19.2853455
Ambystoma_lermaense,-99.512056,19.2853455
Ambystoma_lermaense,-99.512056,19.2853455
Ambystoma_lermaense,-99.512056,19.2853455
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.4233,19.2249
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.505555,19.295
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.725,19.225
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.373611,19.189444
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.523338,19.111673
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.508333,19.291667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.511667,19.290278
Ambystoma_lermaense,-99.409444,19.535278
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.525,19.291667
Ambystoma_lermaense,-99.575,19.175
Ambystoma_lermaense,-99.663333,19.236667
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_lermaense,-99.5029,19.233
Ambystoma_lermaense,-99.41667,19.19167
Ambystoma_lermaense,-99.416667,19.191667
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.50722,19.20944
Ambystoma_lermaense,-99.505556,19.295
Ambystoma_mexicanum,-98.9734,19.26787
Ambystoma_mexicanum,-99.1999,19.411
Ambystoma_mexicanum,-99.1989,19.4176
Ambystoma_mexicanum,-99.14,19.26
Ambystoma_mexicanum,-99.14,19.26
Ambystoma_mexicanum,-99.14,19.26
Ambystoma_mexicanum,-99.09711,19.2926
Ambystoma_mexicanum,-99.09711,19.2926
Ambystoma_mexicanum,-99.09711,19.2926
Ambystoma_mexicanum,-99.14,19.26
Ambystoma_mexicanum,-99.09711,19.2926
Ambystoma_mexicanum,-99.09711,19.2926
Ambystoma_mexicanum,-99.14,19.26
Ambystoma_mexicanum,-99.10045,19.29139
Ambystoma_mexicanum,-99.10045,19.29139
Ambystoma_mexicanum,-99.10045,19.29139
Ambystoma_mexicanum,-99.09374,19.28366
Ambystoma_mexicanum,-99.14,19.26
Ambystoma_mexicanum,-99.14,19.26
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-98.96,19.22
Ambystoma_mexicanum,-101.60891,19.51327
Ambystoma_mexicanum,-101.60891,19.51327
Ambystoma_mexicanum,-101.60891,19.51327
Ambystoma_mexicanum,-101.60891,19.51327
Ambystoma_mexicanum,-101.60891,19.51327
Ambystoma_mexicanum,-98.96,19.22
Ambystoma_mexicanum,-98.96,19.22
Ambystoma_mexicanum,-98.96,19.22
Ambystoma_mexicanum,-98.96,19.22
Ambystoma_mexicanum,-98.96,19.22
Ambystoma_mexicanum,-99.12,19.25
Ambystoma_mexicanum,-98.96,19.22
Ambystoma_mexicanum,-98.96,19.22
Ambystoma_mexicanum,-98.96,19.22
Ambystoma_mexicanum,-98.975,19.222222
Ambystoma_mexicanum,-98.96,19.22
Ambystoma_mexicanum,-98.96,19.22
Ambystoma_mexicanum,-99.12,19.25
Ambystoma_mexicanum,-99.12,19.25
Ambystoma_mexicanum,-99.12,19.25
Ambystoma_mexicanum,-99.12,19.25
Ambystoma_mexicanum,-99.12,19.25
Ambystoma_mexicanum,-99.108333,19.241667
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.823303,20.234899
Ambystoma_mexicanum,-99.823303,20.234899
Ambystoma_mexicanum,-99.823303,20.234899
Ambystoma_mexicanum,-99.823303,20.234899
Ambystoma_mexicanum,-99.823303,20.234899
Ambystoma_mexicanum,-99.823303,20.234899
Ambystoma_mexicanum,-99.121399,19.775299
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.184502,19.421301
Ambystoma_mexicanum,-99.184502,19.421301
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.051102,19.2621
Ambystoma_mexicanum,-99.138885,19.275
Ambystoma_mexicanum,-99.175,19.408333
Ambystoma_mexicanum,-99.138889,19.275
Ambystoma_mexicanum,-99.138889,19.275
Ambystoma_mexicanum,-98.959722,19.205278
Ambystoma_mexicanum,-98.959722,19.205278
Ambystoma_mexicanum,-98.959722,19.205278
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.108333,19.308333
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-98.975,19.225
Ambystoma_mexicanum,-99.141667,19.275
Ambystoma_mexicanum,-99.133333,19.266667
Ambystoma_mexicanum,-99.108333,19.308333
Ambystoma_mexicanum,-99.1,19.3
Ambystoma_mexicanum,-99.14,19.27
Ambystoma_mexicanum,-99.18333,19.38333
Ambystoma_mexicanum,-99.14,19.27
